sp,lon,lat
Laemolyta taeniata,-55.8661,-1.76556
Laemolyta taeniata,-55.8661,-1.76556
Laemolyta taeniata,-55.8661,-1.76556
Laemolyta taeniata,-63.6956,-8.80972
Laemolyta taeniata,-63.6956,-8.80972
Laemolyta taeniata,-60.3692,-3.76806
Laemolyta taeniata,-60.4594,-3.42806
Laemolyta taeniata,-64.2272,-12445
Laemolyta taeniata,-60.9442,-2.62139
Laemolyta taeniata,-60.9442,-2.62139
Laemolyta taeniata,-65.3394,-10.7828
Laemolyta taeniata,-63.6956,-8.80972
Laemolyta taeniata,-65.3394,-10.7828
Laemolyta taeniata,-60025,-3.10194
Laemolyta taeniata,-60.9442,-2.62139
Laemolyta taeniata,-60.9442,-2.62139
Laemolyta taeniata,-60025,-3.10194
Laemolyta taeniata,-60025,-3.10194
Laemolyta taeniata,-60025,-3.10194
Laemolyta taeniata,-60025,-3.10194
Laemolyta taeniata,-60025,-3.10194
Laemolyta taeniata,-60025,-3.10194
Laemolyta taeniata,-60025,-3.10194
Laemolyta taeniata,-60025,-3.10194
Laemolyta taeniata,-60025,-3.10194
Laemolyta taeniata,-60025,-3.10194
Laemolyta taeniata,-60025,-3.10194
Laemolyta taeniata,-60025,-3.10194
Laemolyta taeniata,-60025,-3.10194
Laemolyta taeniata,-60025,-2.03444
Laemolyta taeniata,-63.6956,-8.80972
Laemolyta taeniata,-63.6956,-8.80972
Laemolyta taeniata,-64.2272,-12445
Laemolyta taeniata,-63.0408,-9.91333
Laemolyta taeniata,-60.4594,-3.42806
Laemolyta taeniata,-65.3394,-10.7828
Laemolyta taeniata,-64.2272,-12445
Laemolyta taeniata,-63.6956,-8.80972
Laemolyta taeniata,-49.6725,-3.76611
Laemolyta taeniata,-63.0208,-7.50611
Laemolyta taeniata,-49.6725,-3.76611
Laemolyta taeniata,-49.6725,-3.76611
Laemolyta taeniata,-49.6725,-3.76611
Laemolyta taeniata,-49.3267,-5.13472
Laemolyta taeniata,-64.2272,-12445
Laemolyta taeniata,-60025,-2.03444
Laemolyta taeniata,-60.3692,-3.76806
Laemolyta taeniata,-60.9442,-2.62139
Laemolyta taeniata,-55.8661,-1.76556
Laemolyta taeniata,-60.9442,-2.62139
Laemolyta taeniata,-57.8708,-2.57194
Laemolyta taeniata,-63.9039,-8.76194
Laemolyta taeniata,-49.6725,-3.76611
Laemolyta taeniata,-63.1833,-5.62833
Laemolyta taeniata,-63.1833,-5.62833
Laemolyta taeniata,-63.1833,-5.62833
Laemolyta taeniata,-60.9442,-2.62139
Laemolyta taeniata,-48.196111,-5.239722
Laemolyta taeniata,-64.7730560303,-9.478055954
Laemolyta varia,-60.400002,-3
Laemolyta varia,-60.400002,-3
Laemolyta varia,-55.866665,-1.7666667
Laemolyta varia,-64.716667,-3.3666666
Laemolyta varia,-56.433334,-1.4
Laemolyta varia,-61.266666,1.5
Laemolyta varia,-61.266666,1.5
Laemolyta varia,-64.716667,-3.3666666
Laemolyta varia,-61.266666,1.5
Laemolyta varia,-64.716667,-3.3666666
Laemolyta varia,-56.25,-4.4499998
Laemolyta varia,-60025,-2.03444
Laemolyta varia,-60025,-2.03444
Laemolyta varia,-60025,-2.03444
Laemolyta varia,-60025,-2.03444
Laemolyta varia,-60025,-2.03444
Laemolyta varia,-60025,-2.03444
Laemolyta varia,-55.8661,-1.76556
Laemolyta varia,-55.8661,-1.76556
Laemolyta varia,-55.8661,-1.76556
Laemolyta varia,-63.6956,-8.80972
Laemolyta varia,-63.6956,-8.80972
Laemolyta varia,-60.1861,-3.28472
Laemolyta varia,-60.4594,-3.42806
Laemolyta varia,-60.4594,-3.42806
Laemolyta varia,-59.4594,-10.1667
Laemolyta varia,-63.6956,-8.80972
Laemolyta varia,-60.9442,-2.62139
Laemolyta varia,-60025,-3.10194
Laemolyta varia,-60025,-3.10194
Laemolyta varia,-60025,-3.10194
Laemolyta varia,-60025,-3.10194
Laemolyta varia,-60025,-3.10194
Laemolyta varia,-60025,-3.10194
Laemolyta varia,-60025,-3.10194
Laemolyta varia,-60025,-3.10194
Laemolyta varia,-60025,-3.10194
Laemolyta varia,-60025,-3.10194
Laemolyta varia,-60025,-3.10194
Laemolyta varia,-60025,-3.10194
Laemolyta varia,-60025,-3.10194
Laemolyta varia,-60.4594,-3.42806
Laemolyta varia,-60.9442,-2.62139
Laemolyta varia,-63.6956,-8.80972
Laemolyta varia,-63.9039,-8.76194
Laemolyta varia,-63.9039,-8.76194
Laemolyta varia,-63.6956,-8.80972
Laemolyta varia,-55.8661,-1.76556
Laemolyta varia,-60025,-3.10194
Leiarius marmoratus,-69.9333333333,-4.2666666667
Leiarius marmoratus,-64.066666,-8.8666668
Leiarius marmoratus,-56.25,-4.4499998
Leiarius marmoratus,-62.883335,-8.0500002
Leiarius marmoratus,-56.25,-4.4499998
Leiarius marmoratus,-62.883335,-8.0500002
Leiarius marmoratus,-67.083336,-0.11666667
Leiarius marmoratus,-72.67,-7.6477777778
Leiarius marmoratus,-62.9242,-0.974722
Leiarius marmoratus,-61.3003,-5.80917
Leiarius marmoratus,-55.9436,-4.57444
Leiarius marmoratus,-55.3317,-3.60556
Leiarius marmoratus,-60.9,2.43
Leiarius marmoratus,-56.0499992371,-4.4000000954
Leiarius marmoratus,-54.7333335876,-1.9333332777
Leiarius marmoratus,-54.7333335876,-1.9333332777
Leporinus friderici,-54.927366,-17.08438
Leporinus friderici,-57.679828,-10.33155
Leporinus friderici,-54.898185,-17.077151
Leporinus friderici,-54.921674,-17.085144
Leporinus friderici,-54.924968,-17.086289
Leporinus friderici,-54.924968,-17.086289
Leporinus friderici,-56.6228,-16.2567
Leporinus friderici,-53.256389,-13.849167
Leporinus friderici,-58.9263888889,-12.8488888889
Leporinus friderici,-50.2738888889,-18685
Leporinus friderici,-58.9272222222,-12.8508333333
Leporinus friderici,-47.6741676331,-18.0677776337
Leporinus friderici,-46.8427777778,-19.3005555556
Leporinus friderici,-47.5219459534,-17.353055954
Leporinus friderici,-58.9180555556,-12.9105555556
Leporinus friderici,-47.7241668701,-18.1247215271
Leporinus friderici,-58.9169444444,-12.9061111111
Leporinus friderici,-47.3499984741,-21.2666664124
Leporinus friderici,-58.9161111111,-12.8969444444
Leporinus friderici,-50.4247222222,-18.8338888889
Leporinus friderici,-58.9175,-12.8963888889
Leporinus friderici,-47.6741676331,-18.0677776337
Leporinus friderici,-58.9266666667,-12.8497222222
Leporinus friderici,-47.1680555556,-19.1780555556
Leporinus friderici,-50.5038888889,-19.0425
Leporinus friderici,-47.8061103821,-21.6238880157
Leporinus friderici,-49.4797222222,-18.9386111111
Leporinus friderici,-47.6377792358,-18.1294441223
Leporinus friderici,-58.9275,-12.8455555556
Leporinus friderici,-47.9908333333,-18.4511111111
Leporinus friderici,-47.3636111111,-17.3377777778
Leporinus friderici,-50.5038888889,-19.0425
Leporinus friderici,-49.8586111111,-18.8130555556
Leporinus friderici,-47.9861111111,-18.4694444444
Leporinus friderici,-58.9175,-12.8963888889
Leporinus friderici,-46.8427777778,-19.3005555556
Leporinus friderici,-47.7680555556,-18.4513888889
Leporinus friderici,-47.9908333333,-18.4511111111
Leporinus friderici,-48.0527777778,-18.9083333333
Leporinus friderici,-50.6361111111,-18.8558333333
Leporinus friderici,-50.2738888889,-18685
Leporinus friderici,-47.1680555556,-19.1780555556
Leporinus friderici,-58.9255555556,-12.8405555556
Leporinus friderici,-49.8613888889,-18805
Leporinus friderici,-47.4530563354,-17.4236106873
Leporinus friderici,-47.8061103821,-21.6238880157
Leporinus friderici,-48.2286109924,-20.197221756
Leporinus friderici,-47.6788902283,-17.9097213745
Leporinus friderici,-47.2666664124,-21.4166660309
Leporinus friderici,-50.5022222222,-18.9944444444
Leporinus friderici,-48.6783332825,-20.2361106873
Leporinus friderici,-47.7,-21.55
Leporinus friderici,-58.9255555556,-12.8405555556
Leporinus friderici,-47.36,-21.47
Leporinus friderici,-50.6877784729,-20.8122215271
Leporinus friderici,-47.81,-21.17
Leporinus friderici,-48.5244444444,-21.8666666667
Leporinus friderici,-50.5916671753,-20.5591659546
Leporinus friderici,-47.5219459534,-17.353055954
Leporinus friderici,-47.6788902283,-17.9097213745
Leporinus friderici,-47.2833328247,-21.3666667938
Leporinus friderici,-47.4530563354,-17.4236106873
Leporinus friderici,-47.81,-21.17
Leporinus friderici,-51.1628,-23.3103
Leporinus friderici,-51.1628,-23.3103
Leporinus friderici,-50.8383,-23.0369
Leporinus friderici,-51.1628,-23.3103
Leporinus friderici,-50.95,-23.183333
Leporinus friderici,-50.933333,-23.489722
Leporinus friderici,-51.0972,-23.7233
Leporinus friderici,-51.0972,-23.7233
Leporinus friderici,-50.951944,-23.024444
Leporinus friderici,-50.951944,-23.024444
Leporinus friderici,-50.951944,-23.024444
Leporinus friderici,-51.0283,-22.8506
Leporinus friderici,-50.951944,-23.024444
Leporinus friderici,-50.5842,-25.0239
Leporinus friderici,-51.0364,-23.0586
Leporinus friderici,-51.0364,-23.0586
Leporinus friderici,-51.1628,-23.3103
Leporinus friderici,-50.5803,-23.9108
Leporinus friderici,-50.951944,-23.024444
Leporinus friderici,-50.951944,-23.024444
Leporinus friderici,-50.5842,-25.0239
Leporinus friderici,-51.014444,-23.3525
Leporinus friderici,-50.951944,-23.024444
Leporinus friderici,-50.951944,-23.024444
Leporinus friderici,-51.071806,-23.563111
Leporinus friderici,-50955,-23.514167
Leporinus friderici,-51.1628,-23.3103
Leporinus friderici,-50.14,-21.06
Leporinus friderici,-50.8383,-23.0369
Leporinus friderici,-50.983333,-23.251944
Leporinus friderici,-50.4064,-23.0178
Leporinus friderici,-50.979861,-23.226639
Leporinus friderici,-50.979861,-23.226639
Leporinus friderici,-47.366665,-13.266666
Leporinus friderici,-46.733334,-13.25
Leporinus friderici,-49.166668,-20.166666
Leporinus friderici,-48.366665,-9.5666666
Leporinus friderici,-46.849998,-13.616667
Leporinus friderici,-57.06889,-19.436945
Leporinus friderici,-42.5389,-21.7706
Leporinus friderici,-47.316666,-1.1833333
Leporinus friderici,-48.116665,-24.533333
Leporinus friderici,-47.049999,-14.433333
Leporinus friderici,-70.033333,-4.3499999
Leporinus friderici,-57.650002,-15.933056
Leporinus friderici,-47.650002,-23.950001
Leporinus friderici,-51.18,0.858333
Leporinus friderici,-51.700001,-3.1166666
Leporinus friderici,-55.166668,-4.1999998
Leporinus friderici,-62.116665,-10.2
Leporinus friderici,-51.700001,-3.1166666
Leporinus friderici,-51.700001,-3.1166666
Leporinus friderici,-51.700001,-3.1166666
Leporinus friderici,-51.700001,-3.1166666
Leporinus friderici,-55.833332,-4.1999998
Leporinus friderici,-69.900002,0.26666668
Leporinus friderici,-47.049999,-14.433333
Leporinus friderici,-59.333332,-15.5
Leporinus friderici,-48.400002,-1.3833333
Leporinus friderici,-56.25,-4.5166669
Leporinus friderici,-47.383335,-21.916666
Leporinus friderici,-48.116665,-24.533333
Leporinus friderici,-49.916668,-12.533334
Leporinus friderici,-47.383335,-21.916666
Leporinus friderici,-47.383335,-21.916666
Leporinus friderici,-51.333332,-20.366667
Leporinus friderici,-56.283333,-4.5666666
Leporinus friderici,-56.549999,-4.6666665
Leporinus friderici,-56.283333,-4.5
Leporinus friderici,-48.116665,-24.533333
Leporinus friderici,-50.283333,-21.35
Leporinus friderici,-47.25,-22.700001
Leporinus friderici,-56.75,-4.9166665
Leporinus friderici,-56.25,-4.5
Leporinus friderici,-48.083332,-20.133333
Leporinus friderici,-47.049999,-14.433333
Leporinus friderici,-69.966667,0.26666668
Leporinus friderici,-58.343334,-15.158611
Leporinus friderici,-54.366665,-2.5833333
Leporinus friderici,-47.383335,-21.916666
Leporinus friderici,-51.083332,-14.916667
Leporinus friderici,-49.983334,-22.9
Leporinus friderici,-47.433334,-6.5666666
Leporinus friderici,-47.383335,-21.916666
Leporinus friderici,-54.733334,-2.4166667
Leporinus friderici,-60.633335,-3.2833333
Leporinus friderici,-56.7358,-2.62833
Leporinus friderici,-60.066666,-3.2166667
Leporinus friderici,-60.75,-3.2166667
Leporinus friderici,-67.949997,-3.0999999
Leporinus friderici,-66.099998,-2.5166667
Leporinus friderici,-66.099998,-2.5166667
Leporinus friderici,-69.816666,-4.4000001
Leporinus friderici,-55.616665,-4.0833335
Leporinus friderici,-49.666668,-2.8333333
Leporinus friderici,-47.049999,-14.433333
Leporinus friderici,-49.683334,-3.7666667
Leporinus friderici,-58.433334,-3.1333334
Leporinus friderici,-69.915001,0.27472222
Leporinus friderici,-55.950001,-16.183332
Leporinus friderici,-51.106945,14.326389
Leporinus friderici,-56.083332,-15.866667
Leporinus friderici,-46.491665,-11.973056
Leporinus friderici,-46.893333,-12.261945
Leporinus friderici,-49.710278,-14.440556
Leporinus friderici,-46.893333,-12.261945
Leporinus friderici,-50.96389,-14.763889
Leporinus friderici,-50.408333,-15.3475
Leporinus friderici,-48.16,-22.56
Leporinus friderici,-53.233334,-17.316668
Leporinus friderici,-49.066666,-16.833334
Leporinus friderici,-47.383335,-21.916666
Leporinus friderici,-46.633335,-14.1
Leporinus friderici,-44.599998,-21.316668
Leporinus friderici,-47.916668,-1.2833333
Leporinus friderici,-51.766666,-21.119444
Leporinus friderici,-56.346668,-19.603611
Leporinus friderici,-49.099167,-18.628056
Leporinus friderici,-52.533333,-3.8
Leporinus friderici,-49.09111,-18.636389
Leporinus friderici,-54.733334,-2.4166667
Leporinus friderici,-64.699997,-2.5
Leporinus friderici,-57.2275,-15.3244
Leporinus friderici,-57.2275,-15.3244
Leporinus friderici,-48.466667,-1.45
Leporinus friderici,-47.383335,-21.916666
Leporinus friderici,-64.7114,-3.35417
Leporinus friderici,-54.75,-18.5
Leporinus friderici,-48.116665,-22.866667
Leporinus friderici,-47.383335,-21.916666
Leporinus friderici,-54.966667,-10.233334
Leporinus friderici,-60.283333,-3.4166667
Leporinus friderici,-48.751667,-22.147223
Leporinus friderici,-54.024166,-2.2294445
Leporinus friderici,-51.759724,-12.456944
Leporinus friderici,-47.416668,-22
Leporinus friderici,-72.666664,-9.3000002
Leporinus friderici,-46.650002,-14.166667
Leporinus friderici,-46.037777,-7.5355554
Leporinus friderici,-47.4511,-6.56056
Leporinus friderici,-51.516666,-20.916666
Leporinus friderici,-51.249443,-14.187222
Leporinus friderici,-51.516666,-20.916666
Leporinus friderici,-62.737221,-10.205833
Leporinus friderici,-51.183334,-1.7333333
Leporinus friderici,-55.30722,-19.168612
Leporinus friderici,-55.348057,-19.138334
Leporinus friderici,-46.049999,-14.433333
Leporinus friderici,-54.025002,-13.246111
Leporinus friderici,-56.392223,-14.475555
Leporinus friderici,-52.037498,-13.829722
Leporinus friderici,-60.758057,-9.1913891
Leporinus friderici,-47.055832,-12.368889
Leporinus friderici,-56.928333,-19.620277
Leporinus friderici,-47.6736,-21.7497
Leporinus friderici,-50.9269,-20.5189
Leporinus friderici,-50.5194,-22.9528
Leporinus friderici,-48.7097,-23.5028
Leporinus friderici,-50.5194,-22.9528
Leporinus friderici,-47.5,-22.35
Leporinus friderici,-51.3372,-22.6417
Leporinus friderici,-49.9975,-22.9053
Leporinus friderici,-48.6783,-20.2361
Leporinus friderici,-47.65,-22.5167
Leporinus friderici,-50.6875,-20.8122
Leporinus friderici,-47.75,-21.55
Leporinus friderici,-52.9047,-22.4675
Leporinus friderici,-51.0228,-22.8617
Leporinus friderici,-48.2286,-20.1972
Leporinus friderici,-49.9683,-22.9489
Leporinus friderici,-49.9683,-22.9503
Leporinus friderici,-47.65,-22.1667
Leporinus friderici,-48.4297,-19.9644
Leporinus friderici,-50.7889,-22.9083
Leporinus friderici,-52.9047,-22.4675
Leporinus friderici,-47.6736,-21.8628
Leporinus friderici,-48.4297,-19.9644
Leporinus friderici,-50.2464,-22.9403
Leporinus friderici,-49.8233,-20.1097
Leporinus friderici,-50.0186,-20.9672
Leporinus friderici,-48.1931,-22.2981
Leporinus friderici,-49.5467,-20.2069
Leporinus friderici,-47.7131,-22.4172
Leporinus friderici,-52.9047,-22.4675
Leporinus friderici,-50.5914,-20.5589
Leporinus friderici,-52.9047,-22.4675
Leporinus friderici,-49.8653,-21.5317
Leporinus friderici,-69.2102777778,-9.8072222222
Leporinus friderici,-69.2102777778,-9.8072222222
Leporinus friderici,-69.3997222222,-9.8766666667
Leporinus friderici,-69.3997222222,-9.8766666667
Leporinus friderici,-71.0166666667,-9.3566666667
Leporinus friderici,-71.6638888889,-9.5230555556
Leporinus friderici,-52.872222,-22.600278
Leporinus friderici,-48.398333,-0.726944
Leporinus friderici,-48.497222,-17.573333
Leporinus friderici,-48.636389,-6.565556
Leporinus friderici,-48.398333,-0.726944
Leporinus friderici,-54.5881,-25.5478
Leporinus friderici,-55.683333,-14.95
Leporinus friderici,-54.334167,-24.836944
Leporinus friderici,-49.98,-22.89
Leporinus friderici,-50.2289,-23.0506
Leporinus friderici,-53.568889,-0.672778
Leporinus friderici,-55.7497,-15.4606
Leporinus friderici,-54.307778,-24.110278
Leporinus friderici,-59.389167,-0.0475
Leporinus friderici,-50.5186,-23.1508
Leporinus friderici,-50.517778,-21.757778
Leporinus friderici,-54.600278,-25.431667
Leporinus friderici,-53.253056,-22.747222
Leporinus friderici,-53.25,-22.75
Leporinus friderici,-53.251944,-22.760833
Leporinus friderici,-53.2575,-22.764722
Leporinus friderici,-53.333333,-22.716667
Leporinus friderici,-51.844722,-0.326667
Leporinus friderici,-48.392778,-6.134722
Leporinus friderici,-48615,-6.407778
Leporinus friderici,-48.321389,-0.322778
Leporinus friderici,-51.7,-21.48
Leporinus friderici,-55.641111,-14.8075
Leporinus friderici,-53.610833,-17.563333
Leporinus friderici,-59.436667,-0.109722
Leporinus friderici,-48.398333,-0.726944
Leporinus friderici,-55.716389,-14.951944
Leporinus friderici,-53.404444,-0.799722
Leporinus friderici,-48.497222,-17.573333
Leporinus friderici,-48.420556,-16.271944
Leporinus friderici,-55.677222,-15.113889
Leporinus friderici,-48.398333,-0.726944
Leporinus friderici,-48.398333,-0.726944
Leporinus friderici,-50.665556,-19.133056
Leporinus friderici,-53.930278,-0.351389
Leporinus friderici,-53.266667,-22.75
Leporinus friderici,-53.357222,-0.878611
Leporinus friderici,-59.516667,-0.013056
Leporinus friderici,-47.273611,-15.427222
Leporinus friderici,-52.872222,-0.600278
Leporinus friderici,-54.2558,-24.08
Leporinus friderici,-54.5881,-25.5478
Leporinus friderici,-53.388333,-0.826944
Leporinus friderici,-53.592222,-17.644167
Leporinus friderici,-53.738333,-0.978333
Leporinus friderici,-53.738611,-17.948611
Leporinus friderici,-53.356111,-0.883056
Leporinus friderici,-53.943333,-23.650278
Leporinus friderici,-53.906389,-0.656667
Leporinus friderici,-53.184722,-19.940833
Leporinus friderici,-53.358889,-22.750556
Leporinus friderici,-48.597778,-5.997222
Leporinus friderici,-48.286667,-0.241389
Leporinus friderici,-48.3814,-1.4661
Leporinus friderici,-60025,-2.03444
Leporinus friderici,-60025,-2.03444
Leporinus friderici,-60025,-2.03444
Leporinus friderici,-60025,-2.03444
Leporinus friderici,-63.6956,-8.80972
Leporinus friderici,-63.6956,-8.80972
Leporinus friderici,-63.6956,-8.80972
Leporinus friderici,-63.6956,-8.80972
Leporinus friderici,-63.6956,-8.80972
Leporinus friderici,-63.6956,-8.80972
Leporinus friderici,-63.6956,-8.80972
Leporinus friderici,-63.6956,-8.80972
Leporinus friderici,-63.6956,-8.80972
Leporinus friderici,-63.6956,-8.80972
Leporinus friderici,-63.6956,-8.80972
Leporinus friderici,-63.6956,-8.80972
Leporinus friderici,-63.6956,-8.80972
Leporinus friderici,-60.4594,-3.42806
Leporinus friderici,-60.4594,-3.42806
Leporinus friderici,-60.3692,-3.76806
Leporinus friderici,-60.3692,-3.76806
Leporinus friderici,-60.3692,-3.76806
Leporinus friderici,-60.3692,-3.76806
Leporinus friderici,-60.4594,-3.42806
Leporinus friderici,-60.4594,-3.42806
Leporinus friderici,-60.4594,-3.42806
Leporinus friderici,-60.4594,-3.42806
Leporinus friderici,-60.4594,-3.42806
Leporinus friderici,-60.4594,-3.42806
Leporinus friderici,-60.4594,-3.42806
Leporinus friderici,-60.4594,-3.42806
Leporinus friderici,-49.6725,-3.76611
Leporinus friderici,-49.3267,-5.13472
Leporinus friderici,-49.6725,-3.76611
Leporinus friderici,-49.6725,-3.76611
Leporinus friderici,-60.9442,-2.62139
Leporinus friderici,-49.6725,-3.76611
Leporinus friderici,-49.3267,-5.13472
Leporinus friderici,-49.6725,-3.76611
Leporinus friderici,-63.0408,-9.91333
Leporinus friderici,-61.9517,-10.8853
Leporinus friderici,-61.9517,-10.8853
Leporinus friderici,-63.9039,-8.76194
Leporinus friderici,-63.9039,-8.76194
Leporinus friderici,-60.4594,-3.42806
Leporinus friderici,-67.0892,-0.130278
Leporinus friderici,-59.4594,-10.1667
Leporinus friderici,-52.2064,-3.20333
Leporinus friderici,-52.2064,-3.20333
Leporinus friderici,-60025,-2.03444
Leporinus friderici,-61.9517,-10.8853
Leporinus friderici,-61.9517,-10.8853
Leporinus friderici,-63.6956,-8.80972
Leporinus friderici,-61.9517,-10.8853
Leporinus friderici,-63.0408,-9.91333
Leporinus friderici,-63.6956,-8.80972
Leporinus friderici,-63.9039,-8.76194
Leporinus friderici,-61.9517,-10.8853
Leporinus friderici,-63.0408,-9.91333
Leporinus friderici,-64.2272,-12445
Leporinus friderici,-63.0408,-9.91333
Leporinus friderici,-63.9039,-8.76194
Leporinus friderici,-64.2272,-12445
Leporinus friderici,-60025,-2.03444
Leporinus friderici,-60025,-2.03444
Leporinus friderici,-60.3692,-3.76806
Leporinus friderici,-60025,-3.10194
Leporinus friderici,-63.0408,-9.91333
Leporinus friderici,-49.3267,-5.13472
Leporinus friderici,-49.4958,-2.24444
Leporinus friderici,-49.6725,-3.76611
Leporinus friderici,-49.3267,-5.13472
Leporinus friderici,-60.4594,-3.42806
Leporinus friderici,-63.9039,-8.76194
Leporinus friderici,-60.1861,-3.28472
Leporinus friderici,-60.1861,-3.28472
Leporinus friderici,-49.1178,-5.36861
Leporinus friderici,-49.6725,-3.76611
Leporinus friderici,-60025,-3.10194
Leporinus friderici,-49.5981,-6.10167
Leporinus friderici,-49.8783,-6.49694
